1.797213347412861992e+02
1.797298785192998309e+02
1.797633029611690461e+02
1.798573990379433667e+02
1.797708294200864998e+02
1.798226355994632399e+02
1.798523562527694821e+02
1.798724727344129519e+02
1.665364434726752165e+02
1.665384617121471820e+02
1.532865725880066634e+02
1.532935588716433699e+02
1.748088978638465392e+02
1.966354633260008882e+02
1.965660775396656845e+02
1.966209723948167323e+02
1.966170272297718498e+02
1.967255135410122193e+02
1.968405029787631122e+02
1.967445274733089207e+02
1.968122727478613569e+02
1.969378974949281087e+02
1.970043718340350551e+02
1.969612611587960771e+02
1.969089384398216112e+02
1.969666928106865385e+02
1.970300531792608467e+02
1.970942869047438251e+02
1.969984158093889732e+02
1.969476986622491950e+02
1.970556113844762081e+02
1.971108131395368446e+02
1.970433040286650055e+02
1.969593632480615497e+02
1.969804905140986762e+02
1.970127105878500515e+02
1.970361777999020774e+02
1.971532021750594765e+02
1.972027592690332369e+02
1.971698770835459982e+02
2.100669290243343994e+02
2.107013552273799633e+02
2.114001604310655011e+02
2.120943891100369854e+02
2.238033378734946837e+02
2.238022000738210409e+02
2.238812700950435897e+02
2.241510217603701847e+02
2.241934112558787149e+02
2.242458443603032947e+02
2.350343828644979567e+02
2.455098531464790312e+02
2.455135474048488504e+02
2.453852923065945220e+02
2.453390722271877848e+02
2.565146637816246766e+02
2.678002537459835253e+02
2.679780036391510407e+02
2.680158269127364292e+02
2.679036861921956074e+02
2.807790959752597928e+02
2.938501178862882739e+02
2.939085847194810412e+02
2.939794333011552681e+02
2.941294961565217818e+02
2.945142320747097529e+02
2.946577254740464014e+02
2.948664891257227509e+02
2.948848097833556494e+02
3.101861213189694126e+02
3.104608930894858076e+02
3.107218882199246650e+02
3.281701730415373959e+02
3.282853269823021947e+02
3.286617765672036171e+02
3.288919986591308771e+02
3.290195410829279581e+02
3.422060510720480693e+02
3.512366214848972845e+02
3.703860245401283464e+02
3.896814859966253835e+02
3.899023799765315630e+02
3.898062010970223810e+02
4.022199493591914461e+02
4.167760905375207585e+02
4.361694061153611983e+02
4.361627139279490279e+02
4.362422175863599705e+02
4.485567202877167574e+02
4.486358213618948412e+02
